A	B
2.965930294410674	6.279325627769437
1.5977818345376338	6.159098795364619
1.470798971284063	7.341292716237023
4.964973547862876	4.586149961919334
2.8027774372682908	4.494587849752779
3.1305559569892565	6.909149197287999
3.442771575639183	8.348522032765937
2.370738007296943	5.649967758642543
2.362294297187159	8.046822718217921
3.539261587964436	8.004408210728464
2.596470852587782	7.562213777783112
4.9258583443561434	4.258186059816148
3.550973025248128	8.651181675048893
3.6649599309028624	5.142352051477569
4.867603296366291	4.031338303798205
1.2785160307217076	7.662191243867252
1.0596480441803817	8.06557997640336
1.284950855873278	5.433156138608457
2.801680206967051	4.399956000530054
4.044928035329144	8.180503682065625
1.301702312618413	7.043128387925125
1.852276757147514	8.44398232831874
2.6139467003119723	8.409511328499626
4.741895124549813	6.619716216942084
2.3288654106823268	8.79788511166467
2.5362150695479717	7.403865419134677
3.9578286132025635	7.097860562997415
0.41936610782353334	8.723142902945522
1.0371471302123114	8.03385053278729
4.540993930842149	6.9405028734761585
2.42078206091688	4.627035566910081
1.0969337708448101	7.125892494117615
4.201716979468456	6.528724158686893
3.700545202128802	4.773069764968387
0.3885380091974855	7.5114848712167674
0.05392942130792944	8.726700764564274
0.10656675974483887	8.792005829190048
1.408034534646151	5.011813050218342
3.550235538543119	4.434748442687259
1.1042219170390999	5.417762129583354
4.28633673190707	8.136910430771419
4.9849799450357155	6.31840196780178
2.752098055091806	8.662431241805763
2.3028875815783505	6.437210288014305
3.4499486254610163	8.544603376681074
1.9656763875136785	6.693950223360897
0.8887645686419671	5.032519374835005
1.4527789488870373	6.952555369606284
2.4328978401817505	4.448576912779516
3.4298551928065835	5.05798714602793
2.9597498909940985	4.578990447603264
1.8448737622637785	5.889568054676433
0.2344312768878576	7.102107711859517
2.075337620519757	6.7313478296675875
2.6437216821216403	4.003236786668948
2.0073796394465298	5.42896245253533
1.170594530141773	4.732259987360807
4.050860254538835	5.6072016862068494
0.5994085823430412	6.58226481858501
2.401219066743802	4.414511950621861
3.1957674260492124	5.172913874108429
4.199849417128468	7.956483743386778
1.0378897616010707	8.415923667842016
4.740250258306159	7.235786532493734
4.5195437062282	5.794224960741678
1.8240305622582764	4.04712071185212
2.4093075467868386	8.840455414570808
0.958935909011352	5.206001343135049
2.222257492042689	8.544052148614373
2.542202120656376	8.351656397992201
2.858373433151769	7.032161679907851
3.460618515429201	8.474912782507927
4.394334578041924	8.443028293864998
3.9603623127370375	4.115749774887427
1.5743426388903081	4.315826097162031
3.444886736953454	8.76368874862527
2.0610632234525097	8.873800194856777
1.403802662348273	4.477949790215149
3.2888436907239624	6.5983487490821116
0.34680177449144145	5.033475120864917
3.027927044842045	5.655835663351324
0.7307660663363169	4.269827205763242
4.843374418123149	4.836182433501846
4.876780096056603	5.94159860501008
2.4448791688888054	5.476400301208809
2.4969625423970565	6.124902080554195
3.723935974246704	4.477507569080744
0.9451990727825704	8.067822313384035
4.748638630970612	5.800856637014321
2.1607548415950593	8.91569430073405
1.575180300670505	4.340667019295888
2.0110771881617855	6.249792883584848
2.0251065346815382	4.741778824412794
3.841701457508346	4.171061338189438
4.378863776927905	7.89314574799579
0.49650907905433583	6.51039927722003
3.4678435069590376	6.009360208219167
1.9587783506942757	8.54554669354523
4.931300828560216	8.018704343965577
4.497175065451048	7.261289340343145
2.1783854654630046	6.8664679911443285
1.5078791445547473	8.58359357666555
4.277919699997466	7.608052674429446
3.1730242917955542	4.904862418974008
4.059652087603852	7.9197270796054795
2.8395930936393428	4.557192897066788
2.5123813470604346	7.172989664302381
4.580519449659468	7.903752491781888
4.539062934214978	4.508074965892958
3.6592646239206994	4.083348138495033
4.816121605425814	6.865614792871379
2.4187923270682052	8.383057281636617
3.1703541008053056	7.383663894346599
3.371875203557752	8.77143768825231
3.8992274473364263	6.431751264980202
0.45049282925318956	8.798239512888232
0.2588440481717197	6.809262867595865
2.9741275475579694	5.111509688136577
2.5495221286623746	7.899010961648303
2.834554100018039	6.496416332782223
3.9173852636415782	6.460425366050407
1.4588412933597823	8.677808125501045
0.8800296945391733	7.659456189512964
3.312486412777653	8.877458253059189
1.9605483293859955	4.848308684771601
3.985913447229028	6.535947763491985
1.5295903418344685	5.27154293227432
2.982507012015599	6.444589526561123
2.321022843450131	8.329939273966074
3.903444831712749	6.050117480794754
3.3366383071785517	4.999041762170082
4.633485861031623	4.390465535041528
2.3745916187425604	5.1044953136351285
1.9424723615947237	4.486872771089429
0.7485218648450886	8.734237197846827
3.561913634211154	8.896341760313355
4.884726958611419	7.8458968822962465
0.6415889198610647	7.829773468603728
0.8503979006123941	8.662421077046375
2.575435104066868	8.166303747762328
3.3455807278199106	5.335642799006509
2.657957034120371	4.931540990052147
1.5747597616473552	5.793031903691702
1.4287696520479192	5.560756108826732
2.951590276560813	8.578395640289676
4.393103086055391	5.001006890958063
2.8016146461150164	6.904782891282794
2.1502282066275784	7.07961335868929
2.6100277967580072	7.762505365289653
0.6577797678325531	6.308937642350983
4.076993967710068	4.420096397611164
2.890094801596562	6.4313551991875855
4.240696103345858	5.758121828833483
4.710488831179672	7.737398015041002
3.806018709346212	7.274703714519544
2.0202995746907844	8.286527647896666
1.058063910787845	8.450522978527527
4.518413819191017	6.813662305901067
3.6851127063565015	8.601480755042319
3.0877672182792555	7.329667028037196
4.377703005853714	4.63094724775926
1.4294728265128687	8.711630398313869
0.4601351123395331	6.320730084594443
1.7358735156340988	6.214021175070975
3.8055362605957703	6.841182554885633
2.341892750203827	7.659422119432404
1.9865462422186286	7.899522155640367
3.4319623856821826	4.921451218814859
2.7788487506272768	6.2485630830679675
4.835498504856404	5.8001869855420765
0.7656266676818324	6.070587664549947
2.167411941113853	5.758433107559966
4.366276270810088	5.785083084754872
3.2193083692562463	6.516070449911779
2.7052578526865965	6.584704728419425
3.948947562294411	5.90141248600453
0.775370957440194	5.445665078446611
0.6283695573692472	5.906832027028422
0.415681564543367	8.381915020637889
2.420929283842483	7.272653869940804
4.349695107113318	8.856555312868625
0.7112617825992201	4.52427023823253
1.4940277816517549	6.303675278526525
2.156688706627057	4.62382362475493
4.846131303591418	4.158277099466023
4.580499185188981	7.242598219372672
0.48418653242737364	5.486637372023351
3.432130815415219	6.235483156854929
3.269403677702738	5.537075820563157
1.2533067929068982	5.746546327972125
4.884714451843723	8.94436069076027
1.002725646227437	7.440794472676858
3.9228506106142422	5.26103199401972
1.527510193041044	6.976341668952486
3.15401791425508	6.696928074656027
3.3710282650736016	6.87957464521474
4.3074978661428736	7.642129619870536
2.7909602747047453	5.671083221343159
2.8423477226164313	5.281282545888482
2.65854753370532	6.469346782050431
1.2345651796626629	6.163056934068898
4.123307033897911	6.599502142594255
1.2011300948552217	8.422652344637008
1.8506580519141524	6.181792093055024
2.802488954656362	7.535947247366526
1.287312441845823	7.929909010263453
3.6155997510746527	8.216765054485428
4.190173702507853	8.210512494330345
3.5738759117139973	4.719749067207064
1.8732166335511207	7.143059348838497
0.6282704068336742	8.417984735934589
3.52377768679718	5.927302023355689
0.5623592414383671	5.146551362271067
3.5661143867021416	4.413590089246093
1.220638364564162	7.057595490264278
0.1260338225017299	4.508397546852383
1.4825590812407703	7.189439566116908
3.9989870095574847	6.2603705744262985
4.768736508989459	6.13337781425881
4.095937434226613	8.563902300499002
4.750585201035823	6.032008445177281
0.9928328376107765	5.8049778923520865
0.9058751085855249	6.421854728137422
3.99660368242335	4.649458733058237
3.54950293926537	4.387450817434321
1.524064984362517	4.5631115112466025
2.276172949753661	5.893887252986058
4.60683670880085	7.036769064611913
0.8165505067700823	6.1550678630103945
1.3901237330412697	6.984673905718202
1.4918804852945127	8.412015404464476
4.374134581702636	6.070287678976648
3.5765397785631525	6.712797662106929
3.597346779723101	4.130871246331109
4.602883547712421	7.326609147874031
0.6589386038728667	7.668597507778667
2.6890844209844573	8.206387629825947
1.2050156063210622	8.74555021217478
0.20049122075236903	8.521746045044098
2.5451367795870414	7.374758268891931
2.106074475698591	4.219935048647113
4.471518429843201	6.913246004019026
1.0833652615124567	8.414197459356417
1.3764901399268936	7.0365972787540585
4.030412639824963	6.845944460998883
4.270986509347784	8.551016315464407
3.8232473753700704	6.61632761531306
2.1496586251385077	8.122963098458884
1.9011234770685659	4.372998910936928
2.0809309743443545	6.6610115311021945
1.5055202391491012	8.069978172079018
3.4273536624632497	4.82496437010837
3.2181942406710675	6.7944204932540035
0.6298875311906493	4.783816360492672
3.5350587659566846	4.11119032421787
0.6568261174980217	7.683182207456485
1.1947723600812017	7.544623163367404
4.8207017455122365	5.6458529352625595
3.4424881819039173	6.483995182970434
0.8997144147632474	7.941272455543753
1.9625382900939936	5.3308410850782515
0.2881514667545565	7.732926801004989
0.9010383791078913	6.747779782654518
0.37644343441078143	6.083378387081361
4.634595945205625	7.778123812835791
2.288309344328565	4.942963592017514
3.726945775255336	8.719318520268217
3.483694314778446	5.4748884793352275
1.4706280727651055	8.967608227743511
2.3566563070908475	4.859125861713612
3.3910664409457185	8.91522832966011
0.6691450318728132	7.503388060444511
4.780308731300618	5.8950702123252565
1.335832949031737	8.044838002327385
4.822159209662157	4.881702577970621
2.8900568460132066	5.056578959860262
2.833378545892355	8.167544397339071
3.683047322114475	5.08421291666413
1.5494706633310462	5.570704133141857
4.569271388954847	6.605525378004421
3.786676200043728	4.271918455590455
2.280751495268723	4.993507212808178
1.4114007978152858	5.1404991677058325
4.292574589700944	8.274936522438487
0.29338388255245595	8.463280156892727
2.5707052617442843	4.8443204543386695
1.4795642091863914	6.499191356799276
2.8387271539006624	8.47946910516162
1.3200308189572167	4.290151541443159
2.0922146802799384	5.52351931217865
1.7440405983397	7.380518335676635
3.6776363586828387	8.657846637816785
2.7204289180992998	7.560757311135677
4.760748062996155	8.009370723614069
4.712259412699834	4.6123252614011525
4.690877933190217	8.457539888318916
0.6133603949860961	5.894017970004981
0.9172108308813742	4.568680638163153
3.3740928418636758	4.967826689611753
4.729398566216195	5.122725158100168
2.6960248196015324	4.083858070403057
1.3559882486015806	5.338343049636569
4.979268347499577	6.964010665008329
1.9270567034999597	4.063071316090309
4.637328752675672	7.346409768397338
3.3382918937267387	4.347452033690837
1.908153477920143	7.976318906776262
2.0262581962489308	5.830735875580505
1.1181268737586936	4.1305351237739245
1.6233793213465137	4.579823446337474
4.1742534722991484	7.250082468558352
1.3933821736497365	8.01807949588942
2.849755683599295	8.18164959583908
1.2292916839156005	5.207734521599661
4.803391048287116	7.265166731324584
2.4508455573917187	7.47982681108387
4.224077348254333	6.307716620140925
4.81460760406406	8.276115937453465
4.91459121840416	4.411627425351598
1.378256645937671	6.60406226928549
3.1029521625007432	5.668370119288171
4.770559459728419	8.718227204837298
4.9696959649773085	5.6277084177347
0.37621423352500627	6.5621285554753515
1.001896133986755	4.201858182835781
3.95761823793563	5.436681603430969
2.2134983678805327	8.230198201112062
2.9351667079168555	5.269425796051403
4.997983908534935	7.057674120153021
0.7755752554767725	8.74829911313029
2.1780449188577826	8.270822051782474
3.6648446246023445	7.967858573392996
1.117036155409468	5.243142390995422
3.5364009553534874	8.78020374743659
1.7991893591543247	5.210759718116966
1.0970127760190385	6.189721943487054
2.10116573242113	8.82481494422311
4.385480123974329	4.710477691889793
3.2736199602820584	7.606002407584683
2.7713370310157486	5.035211818898965
3.0729488314710767	5.712984788848006
2.6214230060960158	5.90615304970451
2.529035333060039	8.4381459487781
1.5561685448877527	4.125075256438466
2.407259979028318	4.268290587494116
2.9315847199156937	8.941354054584618
3.7369642665885054	6.777543311503829
1.1080733102841278	7.658527392694047
2.1141653638215105	7.516685312613079
0.8393254173300113	7.292497718863455
3.8280276044478128	7.3935483174438605
4.728944808580016	4.2419352392749525
3.0924329849425316	8.650718865934316
4.492518116037512	5.653954173400473
4.119095120406851	4.425701558690668
0.7842418841105847	8.832985618491186
4.454447711843493	8.884650497585522
3.1824006563732734	7.644956550932972
0.3919192667017962	6.697053892357417
0.5736764831439239	4.98396382666687
3.9779858408000472	5.200497767066008
1.2997456196201151	8.833877091749276
2.36426389991308	6.608876241032422
4.851307515899516	6.867419685647574
1.5190669605355152	5.636896558608162
1.6070958570085292	5.274525814174059
2.8841279094940493	4.182501673565819
1.4143425034311878	4.5468046826819135
2.407545239427342	6.064540617543406
2.715387276725933	4.419227018079731
3.4993336492815357	5.532378610363656
2.4145008328660134	8.210304562715883
1.5282788553860516	4.7066634241572824
2.8020140160935676	4.6580214694633
4.590802434418313	6.475058577995677
2.5870136547847986	4.225117477719045
3.7816612982973963	7.034828977613104
2.2540837471667317	7.5662536385289965
1.9223960627539234	4.640554765638999
0.1769037742611146	8.918259623796763
1.4347285972025248	5.136401967516134
1.4186135338428096	6.841772999510769
2.0169760560046828	8.663513686559941
4.3931920697480535	4.933445044903064
4.459071430231352	7.788151768328678
1.3799518347675133	4.860876794910846
0.862060602012652	7.403852579204633
1.3892020913969538	5.748987074419643
3.321996387605952	4.752831679322909
3.921950854506418	4.308690323691019
0.002916878504960474	5.771442941467344
4.747270204842797	7.324639566670997
4.347039150314861	6.767755126589336
4.681289658159959	8.428559418886834
0.1514876723404296	5.40205522697391
3.8698088377591198	4.259821701331614
0.31487034749970444	6.241971554308911
0.8057070601050281	5.865294132211948
0.27323969005148274	8.088532660042986
2.28031209435803	6.342587988663487
4.0189193295561525	7.610216628489056
0.5879782560850294	8.671654097817054
2.5457118199391076	5.537836732150144
2.302092735154835	6.040595743990682
2.2259390459489263	7.101241463254775
1.9092213020925901	4.083249251883139
3.4428522191620963	4.610844182634979
3.3441127515652136	6.016552964893198
1.9188677295572176	5.710915316216875
1.523757060168998	6.839549581034294
1.8458763302535712	8.27406495160951
2.535416006740445	7.952579900758916
4.695470198911541	4.368037751897348
1.8785273239294775	8.297501241411588
0.9963651430094761	8.868217726765586
2.3873176352520993	6.716347267606862
4.230156683566762	7.373960303380317
1.318610276664271	8.093420632040463
2.1656008361334855	4.450592459952478
3.5428541312967123	7.119816431503869
4.280256446867918	8.539744460670466
4.869493781648199	6.028183874558331
4.547314994437708	6.816040262406162
0.6106543524075736	7.7268157015090395
1.6445629348199764	7.42748592536191
1.0083133952371526	5.140851972901463
0.10002053720602588	7.77490736588928
2.8418743081130504	5.045996184437286
0.6943233570988544	7.454365212856938
1.6931156506471075	6.0677404611598185
3.0072043766744123	6.915961326165489
2.160135544063539	7.3397260978046655
3.8984323474062483	5.769879732177322
4.459595862733565	7.117878983573778
4.496716839360032	4.531621718751842
1.361878821756401	4.473722857725257
0.79876459797601	8.027313954595588
1.7217556276043826	8.852875683188785
3.3358333443184787	7.057620301764329
2.4058371095155047	7.078422522314949
3.3601343737334375	7.018947209011406
3.093538742726091	4.300972784299197
3.6976950671106334	7.0172683559953954
3.8169171765598007	8.634660481469037
0.5304979117258685	6.331107981751321
1.6274478154242273	4.7769314315444555
3.491423480928988	5.290558098427965
4.649283681108336	7.323382570714832
1.0775705234516186	4.45434431870436
4.819831858704992	5.135171904704993
0.40309683160114906	7.163430432008
0.21111066531065814	4.759625868786392
0.9936006988602841	5.59119938099415
4.579914347596363	7.504380642651343
4.546949036775566	5.461118798269047
0.27756971175720957	8.000875403026726
3.675153188434029	8.388759174814183
0.25798206490073694	5.41839415111912
0.46463761046071195	7.207150964060351
2.7979317616491546	8.143200185430057
3.7376988131595223	6.518348223545246
1.1677285041728953	6.507260769289169
1.7813800737023044	5.714943666802882
2.070019664313158	5.191578933057648
0.19821405704375905	7.39366859715938
3.5225958731027314	7.444063894856557
0.7549783746936606	7.5468073712028465
1.2921540442863093	7.879258842751295
2.9785023980705834	6.541086114021176
3.051949855467773	8.990489475465473
4.700343245111578	6.682654542275988
0.785214716591473	7.951281481261384
3.2504567112404548	6.298491975005179
4.766935058655567	7.060084145479346
2.009604862995973	4.161935709244511
0.707240585665978	5.423881690519627
4.207344423196949	4.548730827319395
4.16992547107974	5.829758051395603
1.0893512782117436	6.483553699131709
1.3721168050435695	6.241334959851185
1.8313034161608437	8.931906455878593
2.971128849252527	7.526583030105594
2.2629458512627565	6.966756441290461
2.123153875724491	6.994413913481623
0.07882418542127234	5.261023447298351
0.20774582030990474	6.313633796792151
1.0493136714147573	6.358347011641678
0.08669726435747538	6.053613712223412
3.580005687242893	5.149105460061661
2.396942063354472	7.6097302045252135
2.5497436779071156	7.664415041854693
4.659446478568578	5.3382725480911315
2.625657945929094	4.208638360694524
4.846612915636074	6.6862339030836235
2.701140609888537	4.505105959519165
2.1265154580894468	4.796815923282345
2.0295144090587964	5.153829958879619
2.6149678660504287	5.834249566436393
3.686562387835701	6.645189004364965
2.166707771977969	5.005246619737889
3.9555600272493896	8.609618322153548
0.9178366296885487	6.768844734416139
0.2761142924660548	7.7829812301563654
2.59669297592679	6.733148872511304
1.4938761178235787	6.579905872585172
0.8906542992708311	8.666265110561218
1.7507372093928153	5.740170716245861
3.446200452538441	4.475077999872912
2.186932292424199	6.412305105745219
3.5014425630303614	8.883889947619627
4.489030586784095	8.117106668038339
0.5986389438457151	5.15205500360986
1.6036904645841705	5.9389923982948245
3.6718417781632393	6.3024763606454
3.395319788081212	7.643521071578517
1.37008408453138	5.548115429196882
2.565505217572062	4.625204117232358
3.209029715883246	6.476837766411433
0.08925105155638435	6.464006070558068
4.423403285630973	8.036246407424294
2.5074630374518243	5.318153246122305
0.6495050682110881	7.350824918355201
3.6298052595142236	6.1679095827115304
2.6032396669367373	5.267629486770513
1.142399683750689	8.481833020876884
2.478137134325165	5.522324409501967
3.2738422486902325	6.261969570551693
1.8836127952348902	6.392599274969844
2.6548773256410914	5.573678571402651
4.590201366003319	8.777652706294456
1.8709151565424258	5.4024805784166
4.352216840097401	4.548290829150949
2.467864473250498	6.091621138785987
1.0506302112792714	4.314239247335911
4.811070284180146	8.805135543788774
4.957425579911755	4.345446566812585
1.883081855515893	7.004729011075115
0.605225022918246	5.267627418705033
2.028208613988714	6.93312109247854
0.3642264622234592	8.883767181755656
0.6632018966556197	5.017701246707414
3.697525610761038	7.695952640445549
2.319280390592992	4.967435869714823
1.7833469837595695	6.832476528579145
3.0990307378242257	8.728160134296123
0.23687568301387074	4.5387815468448505
3.4521907089465085	7.356633854509095
2.571136539833307	6.269480384159941
2.413988021128424	4.244877997671685
2.706468191737881	4.187433709401787
1.8985646716288718	4.77948333391559
0.16084878508839662	4.867069952660834
4.723119249844781	6.058937093285878
0.8378643789635892	5.738331726771294
0.7733208977521666	7.039235067117808
0.5503940019012399	6.69151414388778
4.48161113672795	4.151361312379051
1.8558764022583685	7.614230681800057
1.5356297133805596	4.0072059252182175
0.5998263318329683	7.35688534610482
0.846891805311546	7.803378228109646
4.231997300012867	5.568397667041356
3.8896729455134804	7.70483203865486
4.886986166938948	4.532176893113522
1.039569678012282	5.214042638792969
3.5633734887231574	7.061898582794702
0.36181587058110143	7.794548768324871
1.1541012395083987	6.818874179555512
4.120840900311969	6.478515080810263
3.6384166996123883	7.75724502015706
2.1276906248860863	8.373341956431364
0.6621167792841054	8.764791171725733
3.4450756297260265	8.855524731230489
1.2779653728955616	4.59097050608154
0.711315550275165	7.0492085143878915
0.9779851869777639	6.585689179104502
0.4909790272971931	6.450158342208365
3.5514772230450466	4.248183839039805
3.5627887039448143	4.273076199756691
4.626417598180603	8.50140787762722
0.9147767152495689	6.494786146227565
1.0490246423580558	4.224239729436279
1.9432520382156886	6.911704939445412
3.989131381039824	5.430594883939547
4.578437942652465	6.165160537882584
2.789604268434191	6.9619692319358055
2.7473182953399604	6.804821085824765
0.07842491420686715	7.21169478134299
4.968107480561561	4.257783435782899
4.299189204507768	5.212635522482886
0.053423430817837736	5.914630995416297
2.4694053051211258	4.445771835610593
3.173470100730911	8.301051347110894
1.8047516308184741	7.829760409706826
4.087837339596953	6.887159720662375
3.8715688771531176	8.211584708629303
3.3828047514370683	5.578525331426857
2.045556576057845	4.501971091977275
4.453884449039606	6.6403313924064165
4.715653272100788	8.587991154970247
2.832234180770717	6.248432298568876
2.0263594098242237	6.7222184061611765
1.8496753218443858	6.724522037780645
3.533265604376939	7.635477802566955
4.732329012548526	5.787201833163797
4.474408721876943	5.7929306506245
1.547188019757334	4.010276008039126
1.9993496793000043	4.2805037753368165
4.983603189738831	5.996083700293587
1.879248803017231	6.517299432152845
2.971265589634811	5.102350466963017
4.050657415391426	8.958781791351477
1.059987143368199	8.834145664873255
4.8255607223472925	5.23334816477603
3.5300747885109756	7.848726399386653
3.3446103411564287	4.708523939473583
0.6271787625134678	4.392170290744182
1.5107709597451553	6.962173654955637
1.7508493239927043	5.547183505392757
0.3295055652846307	8.941094794385926
1.7983748290348927	6.598362927573855
3.9586144135452574	5.114190798379481
1.5988718531195616	4.947376597619633
0.01835112367419789	8.386786548078835
3.7683441083716858	5.011480467125468
0.7061730008390638	6.984889578408853
0.7823357570978767	4.843176749243645
2.683941721436808	7.971990785759665
1.209146764098571	6.014294846067269
3.7054023098185453	8.62878260271074
0.5321357786743092	6.770048037392843
4.061769352619151	8.964044206935725
1.7610731263119468	8.192596763646321
3.6424385543040265	5.479156025091894
1.89644211121897	6.612108055258114
3.056360766377068	5.992873529439067
3.4024311155729348	5.6207444776444175
1.4863928803116888	4.619185167311082
3.582808359572271	7.517232220353967
1.8887197913376204	4.283388036155424
2.7263108137854797	5.4844641390496935
0.27763478335462943	4.009409720315265
1.9950627829712742	8.281960203121347
3.6547195749536145	4.974251435052716
1.3015959189527853	6.192802235490097
0.44105953277445153	7.1430732890820945
4.176776100717746	8.773578993735377
0.2163056299801297	4.172180732553566
2.890683283043801	5.604124733012334
0.8079698459647672	4.250518937377145
3.1436289675451006	6.504202330020501
0.42757160387747184	8.652626729129512
1.9936581396151465	4.130840172387419
2.150715599084462	7.733127287004994
3.0743767971792755	8.995350088328644
4.83644200982251	4.629573310657053
3.1791137989862857	6.555816187966658
0.17952300505041152	4.761571478898159
3.041326059919574	6.880574943866026
1.2621505664741361	8.449593910155222
2.039009946179921	6.685182470438282
2.700035266629095	4.182575069160908
4.444375479122807	8.559187264180732
2.4439990638191738	4.45901463025546
4.216655762443388	5.988532691953733
3.5736644468952083	6.5757242683749695
0.3255352593890093	4.675663400811998
1.8112806928298375	4.8552374847087325
1.7477021828477595	5.290830879448602
2.572057114868273	4.045575949324165
4.596990799518998	7.895497770825578
2.9283506108357926	4.5379856349058425
3.607625896867677	6.816853655603779
3.560429052879643	7.487822213095061
1.2476296945373715	6.733555202837574
1.0983929797798375	4.772365359948657
3.106288275285605	4.4736272114268605
2.9101916148266427	7.987671262394658
4.640229577155713	4.595225053375151
4.92395118807729	4.032315860756894
0.13934929517575356	7.949602895923292
3.6403948931935117	8.66650328153381
0.7683512299552858	5.478301102519383
4.374295175505303	6.937391928036954
3.1451870270009863	7.732645752448236
0.6269049064360266	5.739519714064597
1.5203215588058798	8.403731937955229
4.224852051033528	4.690085202369092
0.8649718934421785	8.527786665206522
1.027678280012903	5.414099028755331
0.724852202488096	4.516784085831171
0.17948061815016458	4.0269806744194705
0.9143033282974616	5.767875410266463
2.4479252932503224	7.893215536741891
0.46940248678878693	7.787389943425828
3.7118598666744957	5.309472765859976
2.9513626149857917	6.168405496176953
4.426956446207601	5.597776160249649
4.40386822523227	8.510309257617063
4.8043713819570435	4.360713054859392
4.129799688832559	7.413648226889545
2.78875709091059	4.707894432553471
4.673038213119046	4.253159919712614
3.2012869675392084	6.937790467979497
0.5860242608277927	5.126320481358421
0.8358769957719886	4.853663012244822
1.056284266267062	4.126724815380721
0.37923470403943893	7.093561513592652
1.7292433321523126	6.662317595095389
0.3625424574562519	6.3292411315411545
4.368057266120918	7.1793868642400485
1.8587051357733126	6.53904493308736
4.845090956704169	8.783063746023995
0.3033455184934114	8.390558035119568
1.9026148725931546	8.369189000002583
1.2885056646286936	4.018343958352757
4.831863732409949	4.936668923831599
0.53076262154787	6.227029111730667
4.035605814468776	5.5299284684895
1.433667167309327	6.133120769017308
3.316977869467097	8.429341088261696
2.3677367785944474	6.689515763075125
3.5337724184935486	6.934756058587211
2.338025529595849	6.454888901002507
4.6264035067504565	8.935499807491173
3.640913269792203	8.876346656390222
1.687921553718652	4.834610200729633
4.2137863354721325	8.384140808227734
0.9848442020942166	7.725857523936186
2.2553096347589223	6.549387181127428
3.7252559518228456	8.491837609439665
3.7020838355998906	8.248319561077844
3.256373893690455	6.267598679462246
3.668327357021586	7.767388137022182
0.4332413265266627	7.212637611700555
2.701070273883902	4.485313022674789
3.323626302962117	7.775052806943471
0.15919357866552353	5.123818301007944
4.46469879993804	6.356164587859622
1.6693530522005628	7.334771921559538
2.288547968871646	6.280130674715286
3.1919010714859746	7.775777091754301
1.4203396190842155	6.978156275706857
3.4659002725501793	4.887213904395389
0.48061441587188003	7.364559469450928
3.513683182483854	4.052481500509387
0.659409032805291	5.440176735282038
4.8119421863911676	5.783609784746323
0.7041691689218382	5.729208060158355
0.209777523409988	8.935917350858253
3.8235421117410686	6.892825988396532
2.5137345709839987	5.2111589128344535
2.9795318088838982	5.271183280503642
2.8500804311803654	5.25296806925509
3.7651848530074687	6.92610322655935
4.268133288845451	4.947456124230921
4.119197795535873	8.856973522503864
2.064562147031835	8.67312483300459
3.806061509702955	6.102891944751189
2.8872466092432965	8.793630725440298
0.8797844181309361	5.075950059735804
1.3777371102691138	8.21541558676824
0.711493578986519	4.4520026719381
2.304430846528756	6.556340922384069
4.8451035456075076	4.053381381307757
3.0886813245978546	4.8119656868722664
4.589469749696063	4.3871326135479105
0.04317444607181309	6.249705337822667
2.609080104517692	7.997500774185558
4.799055004587981	8.438620695730865
0.8929173351802239	4.3273332278693175
3.1032460856707282	5.5026081407021685
4.1950486523419634	8.306691226877533
3.0386685498963892	8.214917972195988
3.7050539429926266	4.3204432409411275
0.26503909549304927	6.698806958838459
1.6792951421319562	8.749902665547811
0.606201119908113	8.873230456695381
0.1333901861370851	7.187368754330411
1.4476751871327882	8.950864529137956
2.6302946602491835	7.597303993819553
3.0703224568130456	5.785019113234387
3.5714781431754554	5.931433433636162
4.272027726720981	4.322673546997813
2.5511740813482375	6.377324248263601
0.15798977085096255	7.186096195222743
2.6197791727256607	6.757279296549264
3.5477376481506866	5.676402654218966
1.0311675058480607	6.977181691802144
2.146667621569707	7.163129522743594
3.931159165862978	8.828951181553316
3.8863439764937087	6.942967604218997
2.4279837571927496	5.588748261361037
1.4334225611782996	5.642621787827568
4.573142069326312	6.221524358455067
0.4688050675798183	4.021314850141259
4.860013370446283	5.35954872752631
4.310795716904162	7.68274765038702
1.2504044248060135	7.680863783715317
3.9993467340679416	4.76172654626172
2.3118039732449636	4.096184409849443
2.4797822834293286	8.62668533616491
0.051427328024988284	4.610354497302806
2.12944110067504	7.287233804108934
4.31293614395508	5.318671159923158
2.4190048121701073	6.144271227711817
1.295403947730604	4.632000451275202
2.9516314759595326	4.381438415093665
4.672384134800133	8.40834809823224
4.853622472034064	4.3103686634210465
2.0307786281585223	6.199147404718829
4.243041522552943	4.3467225850463285
3.8164516633461103	4.619848218147948
0.8216236105241226	8.46267917045663
0.18589119824325706	4.800583372837419
3.177041021677121	5.447580392308294
0.3766032859119478	5.561392124883609
2.644942848787112	4.056583898474321
0.008242323465068035	6.9909125600146815
4.045894907539195	4.528495199549931
4.92728264992411	8.24176326677202
2.3895364074435044	4.053130375899267
2.8782432831669533	4.417169955596427
2.003712701948201	4.070966736510434
3.755223468899838	4.235911176009055
2.1242200485492257	6.417775153897596
0.8526487433863245	8.10033261917168
2.989753176635823	7.9622344671048255
0.257240550079858	4.616120958288901
3.950760125916082	4.256292359961473
1.4473799535261929	8.428709261800279
2.1963323362699554	4.750360144319542
3.800381528750627	7.5401550911422035
4.144711952266912	8.285454893151798
2.385032442754925	4.0017490206225395
3.2221217196651253	4.42311568678881
2.962183449447968	8.063029424043602
0.17773097776941582	5.503143570873465
3.8049642384861326	5.075687012950959
